mouse_id,file,LVIDd_auto,LVIDd_auto_time,LVIDs_auto,LVIDs_auto_time,heart_rate_auto,heart_rate_auto_time,LVIDd_auto_quality_label,LVIDd_auto_quality_flag,LVIDs_auto_quality_label,LVIDs_auto_quality_flag
30523156,30523156.dcm,2.765697674418605,0.015,1.155813953488372,0.0508333333333333,791.2087912087911,0.015,0.9998287029488708,high,0.9998287029488708,high
30523156,30523156.dcm,2.868895348837209,0.0908333333333333,1.0319767441860466,0.1375,660.5504587155963,0.0908333333333333,0.9998287029488708,high,0.9998287029488708,high
30523156,30523156.dcm,2.621220930232558,0.1816666666666666,1.155813953488372,0.2225,631.578947368421,0.1816666666666666,0.9998287029488708,high,0.9998287029488708,high
30523156,30523156.dcm,2.8069767441860467,0.2766666666666666,1.3622093023255817,0.3041666666666667,742.2680412371134,0.2766666666666666,0.9951768585701478,high,0.9951768585701478,high
30523156,30523156.dcm,2.394186046511628,0.3575,1.0319767441860466,0.39,742.2680412371134,0.3575,0.9951768585701478,high,0.9951768585701478,high
30523156,30523156.dcm,2.45610465116279,0.4383333333333333,1.0319767441860466,0.475,672.8971962616822,0.4383333333333333,0.9951768585701478,high,0.9951768585701478,high
30523156,30523156.dcm,2.827616279069768,0.5275000000000001,1.4447674418604652,0.5733333333333334,705.8823529411765,0.5275000000000001,0.8395165405273086,high,0.8395165405273086,high
30523156,30523156.dcm,2.745058139534884,0.6125,1.1145348837209303,0.6466666666666667,808.9887640449438,0.6125,0.8395165405273086,high,0.8395165405273086,high
30523156,30523156.dcm,2.724418604651163,0.6866666666666668,0.8255813953488372,0.7283333333333334,742.2680412371134,0.6866666666666668,0.8395165405273086,high,0.8395165405273086,high
30523156,30523156.dcm,2.45610465116279,1.5950000000000002,0.9906976744186048,1.5516666666666667,757.8947368421052,1.5950000000000002,0.9889268813624976,high,0.9889268813624976,high
30523156,30523156.dcm,2.4148255813953488,1.6741666666666668,1.0938953488372094,1.6375000000000002,672.8971962616822,1.6741666666666668,0.9889268813624976,high,0.9889268813624976,high
30523156,30523156.dcm,2.373546511627907,1.7633333333333334,0.7843023255813953,1.7191666666666667,734.6938775510205,1.7633333333333334,0.9889268813624976,high,0.9889268813624976,high
30523156,30523156.dcm,2.5799418604651163,1.845,0.6811046511627907,1.8016666666666667,679.2452830188679,1.845,0.9656774581888956,high,0.9889268813624976,high
30523156,30523156.dcm,2.332267441860465,1.933333333333333,0.9906976744186048,1.8858333333333333,791.2087912087911,1.933333333333333,0.9656774581888956,high,0.9656774581888956,high
30523156,30523156.dcm,2.2703488372093026,2.0091666666666668,0.7430232558139536,1.9675,685.7142857142857,2.0091666666666668,0.9656774581888956,high,0.9656774581888956,high
30523156,30523156.dcm,2.5386627906976744,2.0966666666666667,0.7843023255813953,2.046666666666667,827.5862068965516,2.0966666666666667,0.9998998402648132,high,0.9656774581888956,high
30523156,30523156.dcm,2.311627906976744,2.169166666666667,1.0526162790697675,2.1333333333333333,727.2727272727273,2.169166666666667,0.9998998402648132,high,0.9998998402648132,high
30523156,30523156.dcm,2.641860465116279,2.251666666666667,0.9287790697674418,2.216666666666667,642.8571428571428,2.251666666666667,0.9998998402648132,high,0.9998998402648132,high
30523156,30523156.dcm,2.518023255813953,2.345,0.9700581395348836,2.2983333333333333,679.2452830188679,2.345,0.999973229506945,high,0.9998998402648132,high
30523156,30523156.dcm,2.703779069767442,2.4333333333333336,1.0526162790697675,2.3841666666666668,727.2727272727273,2.4333333333333336,0.999973229506945,high,0.999973229506945,high
30523156,30523156.dcm,2.8069767441860467,2.5158333333333336,1.0526162790697675,2.4691666666666667,742.2680412371134,2.5158333333333336,0.999973229506945,high,0.999973229506945,high
30523156,30523156.dcm,2.394186046511628,2.5966666666666667,0.9081395348837208,2.5541666666666667,712.8712871287129,2.5966666666666667,0.99021547768092,high,0.999973229506945,high
30523156,30523156.dcm,2.621220930232558,2.6808333333333336,0.8875000000000001,2.635,774.1935483870968,2.6808333333333336,0.99021547768092,high,0.99021547768092,high
30523156,30523156.dcm,2.6005813953488373,2.7583333333333333,0.8875000000000001,2.7183333333333337,679.2452830188679,2.7583333333333333,0.99021547768092,high,0.99021547768092,high
