mouse_id,file_name,high_image_quality,low_image_quality
30514213,Acnat2_1vX_111,75.29976019184652,24.70023980815349
30514213,Acnat2_1vX_117,45.87973273942093,54.12026726057907
30514213,Acnat2_1vX_118,78.82836587872558,21.17163412127442
30514213,Acnat2_1vX_116,71.7663183142025,28.233681685797503
30514214,Acnat2_1vX_129,17.67728674203496,82.32271325796503
30514214,Acnat2_1vX_127,0.0,100.0
30514214,Acnat2_1vX_126,0.0,100.0
30514214,Acnat2_1vX_124,11.59842384786705,88.40157615213295
30514215,Acnat2_1vX_63,0.0,100.0
30514215,Acnat2_1vX_62,17.680315230426597,82.31968476957341
30514215,Acnat2_1vX_60,16.032887975334003,83.967112024666
30514216,Acnat2_1vX_123,86.73976357718003,13.260236422819958
30514216,Acnat2_1vX_119,24.858660270687004,75.14133972931299
30514216,Acnat2_1vX_121,95.58067831449128,4.419321685508724
30514222,Acnat2_1vX_107,11.769744731882811,88.23025526811719
30514222,Acnat2_1vX_109,70.58420421449375,29.415795785506248
30514222,Acnat2_1vX_108,43.54230900993489,56.4576909900651
30514222,Acnat2_1vX_106,78.82473873565186,21.175261264348133
30514223,Acnat2_1vX_17,60.22610483042138,39.77389516957862
30514223,Acnat2_1vX_16,20.452209660842765,79.54779033915723
30514223,Acnat2_1vX_15,86.7420349434738,13.257965056526208
30514223,Acnat2_1vX_12,95.58067831449128,4.419321685508741
30514224,Acnat2_1vX_139,95.57992119239336,4.420078807606647
30514224,Acnat2_1vX_136,16.032887975334003,83.967112024666
30514224,Acnat2_1vX_140,42.53897550111359,57.46102449888642
30514224,Acnat2_1vX_141,64.63936953914681,35.36063046085319
30514225,Acnat2_1vX_135,100.0,0.0
30514225,Acnat2_1vX_133,86.74203494347378,13.25796505652621
30514225,Acnat2_1vX_132,64.63936953914681,35.36063046085318
30514225,Acnat2_1vX_130,24.858660270687004,75.14133972931299
30514237,Acnat2_1vX_48,100.0,0.0
30514237,Acnat2_1vX_51,32.945005996230925,67.05499400376908
30514237,Acnat2_1vX_49,89.4141829393628,10.585817060637202
30514238,Acnat2_1vX_44,22.37067488866049,77.62932511133951
30514238,Acnat2_1vX_46,52.93815316087032,47.06184683912969
30514238,Acnat2_1vX_47,68.23710810347782,31.762891896522177
30514239,Acnat2_1vX_32,67.0435080507023,32.95649194929771
30514239,Acnat2_1vX_34,45.8797327394209,54.12026726057911
30514239,Acnat2_1vX_30,50.59105704985437,49.40894295014563
